UID,Year,CropCode,pctcov
348766,2014,61,0.915
348766,2015,24,0.926
348766,2016,61,0.926
348766,2017,24,0.926
348766,2018,1,0.926
348766,2019,1,0.911
348766,2020,28,0.535
348767,2006,24,0.884
348767,2007,4,0.824
348767,2008,61,0.95
348767,2009,24,0.969
348767,2010,4,0.947
348767,2011,61,0.93
348767,2012,24,0.965
348767,2013,4,0.965
348767,2014,61,0.967
348767,2015,24,0.98
348767,2016,4,0.931
348767,2017,61,0.975
348767,2018,24,0.98
348767,2019,1,0.961
348767,2020,61,0.953
348769,2006,24,0.47
348769,2007,61,0.421
348769,2008,4,0.806
348769,2009,5,0.4
348769,2010,1,0.968
348769,2011,1,0.675
348769,2012,1,0.565
348769,2013,1,0.98
348769,2014,1,0.574
348769,2015,1,0.607
348769,2016,1,0.968
348769,2017,1,0.611
348769,2018,1,0.544
348769,2019,1,0.968
348769,2020,1,0.633
348770,2006,61,0.393
348770,2007,24,0.472
348770,2008,61,0.829
348770,2009,24,0.807
348770,2010,1,0.828
348770,2011,61,0.813
348770,2012,24,0.782
348770,2013,1,0.558
348770,2014,61,0.801
348770,2015,24,0.814
348770,2016,1,0.814
348770,2017,61,0.806
348770,2018,24,0.814
348770,2019,1,0.471
348770,2020,61,0.872
348771,2006,1,0.484
348771,2007,1,0.677
348771,2008,4,0.681
348771,2009,5,0.574
348771,2010,1,0.868
348771,2011,1,0.958
348771,2012,1,0.939
348771,2013,1,0.363
348771,2014,24,0.625
348771,2015,1,0.889
348771,2016,1,0.919
348771,2017,1,0.919
348771,2018,1,0.973
348771,2019,1,0.923
348771,2020,1,0.876
348773,2006,1,0.366
348773,2007,1,0.729
348773,2008,1,1
348773,2009,1,0.683
348773,2010,1,1
348773,2011,4,0.91
348773,2012,1,0.851
348773,2013,1,0.9
348773,2014,61,0.903
348773,2015,1,0.993
348773,2016,1,1
348773,2017,4,0.873
348773,2018,61,0.969
348773,2019,24,0.947
348773,2020,1,0.975
348774,2006,1,0.654
348774,2007,61,0.595
348774,2008,24,0.728
348774,2009,1,0.869
348774,2010,61,0.858
348774,2011,24,0.923
348774,2012,1,0.86
348774,2013,61,0.895
348774,2014,24,0.951
348774,2015,1,0.974
348774,2016,61,0.897
348774,2017,24,0.968
348774,2018,1,0.945
348774,2019,61,0.829
348774,2020,24,0.971
348775,2006,1,0.79
348775,2007,61,0.926
348775,2008,520,0.706
348775,2009,1,0.984
348775,2010,1,0.992
348775,2011,61,0.977
348775,2012,24,0.984
348775,2013,1,0.992
348775,2014,61,0.967
348775,2015,24,0.992
348775,2016,1,0.914
348775,2017,1,0.95
348775,2018,61,0.962
348775,2019,4,0.924
348775,2020,61,0.954
348776,2006,520,0.605
348776,2007,520,0.599
348776,2008,520,0.817
348776,2009,520,0.832
348776,2010,520,0.807
348776,2011,520,0.858
348776,2012,520,0.79
348776,2013,520,0.831
348776,2014,520,0.825
348776,2015,520,0.825
348776,2016,520,0.825
348776,2017,520,0.819
348776,2018,520,0.819
348776,2019,520,0.842
348776,2020,520,0.836
348777,2006,520,0.723
348777,2007,520,1
348777,2008,520,1
348777,2009,520,1
348777,2010,520,1
348777,2011,520,1
348777,2012,520,1
348777,2013,520,1
348777,2014,520,1
348777,2015,520,1
348777,2016,520,1
348777,2017,520,1
348777,2018,520,1
348777,2019,520,1
348777,2020,520,1
348779,2006,520,0.918
348779,2007,520,0.954
348779,2008,520,0.952
348779,2009,520,0.966
348779,2010,520,0.962
348779,2011,520,0.96
348779,2012,520,0.979
348779,2013,520,0.963
348779,2014,520,0.966
348779,2015,520,0.963
348779,2016,520,0.964
348779,2017,520,0.964
348779,2018,520,0.964
348779,2019,520,0.977
348779,2020,520,0.977
348780,2006,1,0.776
348780,2007,61,0.816
348780,2008,24,0.898
348780,2009,1,0.757
348780,2010,61,0.857
348780,2011,24,0.938
348780,2012,1,0.735
348780,2013,61,0.837
348780,2014,24,0.88
348780,2015,1,0.877
348780,2016,61,0.89
348780,2017,24,0.904
348780,2018,1,0.951
348780,2019,61,0.942
348780,2020,24,0.949
348782,2006,4,0.83
348782,2007,1,0.933
348782,2008,1,0.941
348782,2009,5,0.909
348782,2010,1,0.978
348782,2011,1,0.97
348782,2012,5,0.566
348782,2013,1,0.979
348782,2014,5,0.606
348782,2015,1,0.95
348782,2016,1,0.958
348782,2017,1,0.97
348782,2018,1,0.968
348782,2019,1,0.976
348782,2020,1,0.961
348783,2006,520,0.845
348783,2007,520,0.984
348783,2008,520,1
348783,2009,520,1
348783,2010,520,1
348783,2011,520,1
348783,2012,520,1
348783,2013,520,1
348783,2014,520,1
348783,2015,520,1
348783,2016,520,1
348783,2017,520,1
348783,2018,520,1
348783,2019,520,1
348783,2020,520,1
348785,2006,4,0.917
348785,2007,4,0.954
348785,2008,4,0.954
348785,2009,61,0.957
348785,2010,24,0.963
348785,2011,1,0.967
348785,2012,4,0.94
348785,2013,4,0.952
348785,2014,61,0.899
348785,2015,24,0.974
348785,2016,4,0.974
348785,2017,61,0.958
348785,2018,4,0.913
348785,2019,1,0.555
348785,2020,61,0.951
348786,2006,1,0.572
348786,2007,520,0.473
348786,2008,24,0.659
348786,2009,1,0.789
348786,2010,1,0.971
348786,2011,1,0.804
348786,2012,1,0.836
348786,2013,4,0.889
348786,2014,61,0.682
348786,2015,61,0.598
348786,2016,24,0.838
348786,2017,1,0.972
348786,2018,61,0.429
348786,2019,1,0.547
348786,2020,61,0.578
348787,2006,24,0.886
348787,2007,61,0.387
348787,2008,24,0.839
348787,2009,24,0.899
348787,2010,1,0.892
348787,2011,61,0.754
348787,2012,24,0.924
348787,2013,1,0.869
348787,2014,61,0.897
348787,2015,24,0.934
348787,2016,1,0.874
348787,2017,61,0.894
348787,2018,24,0.927
348787,2019,4,0.825
348787,2020,1,0.878
348788,2006,1,0.847
348788,2007,61,0.675
348788,2008,24,0.832
348788,2009,4,0.932
348788,2010,61,0.882
348788,2011,24,0.964
348788,2012,1,0.868
348788,2013,61,0.842
348788,2014,24,0.963
348788,2015,1,0.93
348788,2016,61,0.917
348788,2017,24,0.962
348788,2018,1,0.96
348788,2019,61,0.903
348788,2020,24,0.961
348789,2006,24,0.905
348789,2007,61,0.904
348789,2008,24,0.883
348789,2009,61,0.882
348789,2010,24,0.945
348789,2011,61,0.88
348789,2012,24,0.909
348789,2013,1,0.928
348789,2014,61,0.896
348789,2015,24,0.939
348789,2016,1,0.945
348789,2017,61,0.914
348789,2018,24,0.937
348789,2019,1,0.95
348789,2020,1,0.942
348792,2006,520,0.524
348792,2007,520,0.521
348792,2008,1,0.943
348792,2009,1,0.722
348792,2010,61,0.925
348792,2011,24,0.936
348792,2012,1,0.863
348792,2013,4,0.943
348792,2014,61,0.855
348792,2015,24,0.94
348792,2016,1,0.952
348792,2017,61,0.896
348792,2018,24,0.9
348792,2019,1,0.967
348792,2020,61,0.88
348793,2006,61,0.89
348793,2007,24,0.874
348793,2008,61,0.926
348793,2009,24,0.929
348793,2010,61,0.919
348793,2011,24,0.945
348793,2012,61,0.922
348793,2013,24,0.937
348793,2014,61,0.925
348793,2015,24,0.915
348793,2016,1,0.939
348793,2017,61,0.928
348793,2018,24,0.939
348793,2019,61,0.943
348793,2020,24,0.952
348794,2006,1,0.674
348794,2007,4,0.527
348794,2008,61,0.765
348794,2009,24,0.725
348794,2010,1,0.817
348794,2011,61,0.711
348794,2012,24,0.761
348794,2013,1,0.887
348794,2014,61,0.745
348794,2015,24,0.795
348794,2016,1,0.827
348794,2017,61,0.774
348794,2018,24,0.868
348794,2019,1,0.974
348794,2020,61,0.92
348797,2006,4,0.768
348797,2007,1,0.865
348797,2008,1,0.928
348797,2009,1,0.843
348797,2010,1,0.983
348797,2011,1,0.916
348797,2012,24,0.985
348797,2013,1,0.981
348797,2014,1,0.49
348797,2015,1,0.881
348797,2016,1,0.417
348797,2017,1,0.859
348797,2018,4,0.924
348797,2019,1,0.992
348797,2020,4,0.62
348798,2006,1,0.834
348798,2007,1,0.923
348798,2008,1,0.976
348798,2009,1,0.961
348798,2010,1,0.962
348798,2011,1,0.988
348798,2012,1,0.987
348798,2013,1,0.952
348798,2014,1,0.972
348798,2015,1,0.948
348798,2016,1,0.968
348798,2017,1,0.977
348798,2018,1,0.974
348798,2019,1,0.945
348798,2020,1,0.988
348800,2006,1,0.438
348800,2007,520,0.778
348800,2008,1,0.897
348800,2009,61,0.469
348800,2010,24,0.524
348800,2011,1,0.8
348800,2012,1,0.414
348800,2013,24,0.736
348800,2014,1,0.922
348800,2015,61,0.664
348800,2016,24,0.76
348800,2017,1,0.965
348800,2018,61,0.735
348800,2019,24,0.761
348800,2020,1,0.855
348801,2006,1,0.705
348801,2007,1,0.748
348801,2008,1,0.769
348801,2009,1,0.89
348801,2010,1,1
348801,2011,1,0.97
348801,2012,4,0.674
348801,2013,1,0.992
348801,2014,1,0.564
348801,2015,1,0.997
348801,2016,1,1
348801,2017,1,1
348801,2018,1,1
348801,2019,1,1
348801,2020,1,1
348806,2006,520,0.847
348806,2007,520,0.916
348806,2008,520,0.944
348806,2009,520,0.966
348806,2010,520,0.864
348806,2011,520,0.913
348806,2012,520,0.948
348806,2013,520,0.943
348806,2014,520,0.962
348806,2015,520,0.946
348806,2016,520,0.946
348806,2017,520,0.946
348806,2018,520,0.946
348806,2019,520,0.942
348806,2020,520,0.942
348807,2006,1,0.847
348807,2007,1,0.766
348807,2008,61,0.945
348807,2009,24,0.942
348807,2010,1,0.956
348807,2011,61,0.735
348807,2012,24,0.971
348807,2013,1,0.946
348807,2014,61,0.952
348807,2015,24,0.958
348807,2016,1,0.931
348807,2017,1,0.951
348807,2018,24,0.514
348807,2019,1,0.932
348807,2020,61,0.931
348810,2006,520,0.938
348810,2007,520,0.927
348810,2008,520,0.979
348810,2009,520,0.979
348810,2010,520,0.98
348810,2011,520,0.979
348810,2012,520,0.978
348810,2013,520,0.979
348810,2014,520,0.979
348810,2015,520,0.979
348810,2016,520,0.979
348810,2017,520,0.979
348810,2018,520,0.979
348810,2019,520,0.973
348810,2020,520,0.973
348811,2006,520,0.683
348811,2007,1,0.777
348811,2008,1,0.622
348811,2009,1,0.863
348811,2010,4,0.368
348811,2011,1,0.819
348811,2012,1,0.863
348811,2013,1,0.863
348811,2014,1,0.819
348811,2015,4,0.832
348811,2016,1,0.819
348811,2017,1,0.819
348811,2018,1,0.595
348811,2019,1,0.901
348811,2020,1,0.901
348813,2006,1,0.881
348813,2007,1,0.966
348813,2008,61,0.453
348813,2009,24,0.745
348813,2010,1,0.898
348813,2011,61,0.73
348813,2012,24,0.799
348813,2013,1,0.923
348813,2014,61,0.636
348813,2015,24,0.835
348813,2016,1,0.874
348813,2017,1,0.912
348813,2018,61,0.736
348813,2019,24,0.744
348813,2020,1,0.887
348814,2006,1,1
348814,2007,1,0.628
348814,2008,1,0.997
348814,2009,1,0.997
348814,2010,1,0.894
348814,2011,1,0.901
348814,2012,1,1
348814,2013,1,0.694
348814,2014,4,0.594
348814,2015,1,0.755
348814,2016,1,1
348814,2017,1,0.659
348814,2018,1,1
348814,2019,1,1
348814,2020,5,0.873
348816,2006,520,0.985
348816,2007,520,0.903
348816,2008,520,0.813
348816,2009,520,0.813
348816,2010,61,0.45
348816,2011,520,0.705
348816,2012,520,0.991
348816,2013,520,0.705
348816,2014,520,0.813
348816,2015,520,0.705
348816,2016,520,0.705
348816,2017,520,0.705
348816,2018,520,0.705
348816,2019,520,0.705
348816,2020,520,0.705
348818,2006,61,0.832
348818,2007,24,0.739
348818,2008,61,0.861
348818,2009,24,0.962
348818,2010,61,0.937
348818,2011,24,0.955
348818,2012,61,0.475
348818,2013,1,0.782
348818,2014,1,0.959
348818,2015,1,0.817
348818,2016,1,0.799
348818,2017,1,0.97
348818,2018,1,0.977
348818,2019,1,0.979
348818,2020,1,0.824
348819,2006,1,0.734
348819,2007,520,0.752
348819,2008,1,0.949
348819,2009,24,0.793
348819,2010,1,0.957
348819,2011,24,0.778
348819,2012,1,0.998
348819,2013,236,0.771
348819,2014,1,0.94
348819,2015,24,0.872
348819,2016,1,0.996
348819,2017,24,0.999
348819,2018,1,0.998
348819,2019,24,0.981
348819,2020,1,0.993
348820,2006,1,0.441
348820,2007,1,0.547
348820,2008,61,0.585
348820,2009,24,0.782
348820,2010,1,0.838
348820,2011,4,0.75
348820,2012,1,0.835
348820,2013,4,0.808
348820,2014,1,0.716
348820,2015,24,0.824
348820,2016,1,0.789
348820,2017,1,0.775
348820,2018,1,0.782
348820,2019,1,0.818
348820,2020,24,0.725
348823,2006,550,0.406
348823,2007,520,0.494
348823,2008,550,0.476
348823,2009,550,0.476
348823,2010,550,0.476
348823,2011,550,0.476
348823,2012,550,0.476
348823,2013,550,0.476
348823,2014,550,0.476
348823,2015,550,0.476
348823,2016,1,0.503
348823,2017,550,0.476
348823,2018,550,0.476
348823,2019,1,0.811
348823,2020,1,0.925
348824,2006,520,0.509
348824,2007,520,0.476
348824,2008,520,0.466
348824,2009,24,0.496
348824,2010,1,0.532
348824,2011,520,0.745
348824,2012,520,0.689
348824,2013,520,0.769
348824,2014,520,0.902
348824,2015,520,0.743
348824,2016,520,0.743
348824,2017,520,0.743
348824,2018,520,0.743
348824,2019,520,0.743
348824,2020,520,0.73
348825,2006,520,0.741
348825,2007,520,0.931
348825,2008,520,0.911
348825,2009,520,0.87
348825,2010,520,0.935
348825,2011,520,0.874
348825,2012,520,0.912
348825,2013,520,0.915
348825,2014,520,0.928
348825,2015,520,0.906
348825,2016,520,0.905
348825,2017,520,0.911
348825,2018,520,0.901
348825,2019,520,0.882
348825,2020,520,0.884
348826,2006,520,0.379
348826,2007,520,0.596
348826,2008,510,0.759
348826,2009,510,0.633
348826,2010,510,0.59
348826,2011,520,0.853
348826,2012,510,0.494
348826,2013,24,0.455
348826,2014,520,0.35
348826,2015,24,0.631
348826,2016,4,0.513
348826,2017,4,0.58
348826,2018,4,0.605
348826,2019,4,0.642
348826,2020,61,0.658
348827,2006,61,0.849
348827,2007,24,0.712
348827,2008,1,0.906
348827,2009,61,0.883
348827,2010,24,0.935
348827,2011,61,0.517
348827,2012,24,0.551
348827,2013,4,0.414
348827,2014,61,0.487
348827,2015,24,0.942
348827,2016,61,0.94
348827,2017,24,0.943
348827,2018,61,0.94
348827,2019,24,0.943
348827,2020,61,0.899
348828,2006,61,0.324
348828,2007,520,0.964
348828,2008,520,0.737
348828,2009,520,0.894
348828,2010,520,0.947
348828,2011,520,0.87
348828,2012,520,0.949
348828,2013,520,0.951
348828,2014,520,0.972
348828,2015,520,0.951
348828,2016,520,0.951
348828,2017,520,0.951
348828,2018,520,0.951
348828,2019,520,0.899
348828,2020,520,0.899
348829,2006,24,0.838
348829,2007,24,0.746
348829,2008,1,0.998
348829,2009,5,0.435
348829,2010,1,0.998
348829,2011,1,0.691
348829,2012,1,0.998
348829,2013,24,0.994
348829,2014,1,0.928
348829,2015,1,0.996
348829,2016,1,0.998
348829,2017,1,0.997
348829,2018,4,0.991
348829,2019,1,0.981
348829,2020,1,0.937
348830,2006,520,0.563
348830,2007,520,0.817
348830,2008,1,0.96
348830,2009,61,0.632
348830,2010,24,0.876
348830,2011,1,0.919
348830,2012,1,0.605
348830,2013,4,0.6
348830,2014,520,0.624
348830,2015,24,0.826
348830,2016,1,0.826
348830,2017,61,0.775
348830,2018,24,0.777
348830,2019,1,0.9
348830,2020,61,0.735
348831,2006,24,0.8
348831,2007,24,0.672
348831,2008,1,0.918
348831,2009,61,0.925
348831,2010,24,0.934
348831,2011,1,0.875
348831,2012,1,0.858
348831,2013,1,0.923
348831,2014,61,0.806
348831,2015,24,0.929
348831,2016,1,0.937
348831,2017,1,0.947
348831,2018,1,0.937
348831,2019,1,0.937
348831,2020,1,0.932
348832,2006,4,0.847
348832,2007,61,0.715
348832,2008,24,0.937
348832,2009,4,0.942
348832,2010,61,0.939
348832,2011,24,0.968
348832,2012,4,0.964
348832,2013,61,0.718
348832,2014,24,0.774
348832,2015,4,0.96
348832,2016,61,0.765
348832,2017,24,0.79
348832,2018,1,0.784
348832,2019,61,0.717
348832,2020,24,0.779
348833,2006,520,0.65
348833,2007,520,1
348833,2008,520,0.993
348833,2009,520,1
348833,2010,520,1
348833,2011,520,0.995
348833,2012,520,1
348833,2013,520,1
348833,2014,520,1
348833,2015,520,1
348833,2016,520,1
348833,2017,520,1
348833,2018,520,1
348833,2019,520,1
348833,2020,520,1
348836,2006,520,0.788
348836,2007,24,0.67
348836,2008,4,0.59
348836,2009,61,0.886
348836,2010,24,0.679
348836,2011,24,0.877
348836,2012,520,0.524
348836,2013,24,0.707
348836,2014,61,0.678
348836,2015,24,0.757
348836,2016,61,0.765
348836,2017,24,0.722
348836,2018,61,0.648
348836,2019,205,0.558
348836,2020,24,0.697
348837,2006,4,0.93
348837,2007,1,0.92
348837,2008,1,0.955
348837,2009,1,0.989
348837,2010,1,0.971
348837,2011,1,0.953
348837,2012,1,0.983
348837,2013,1,0.983
348837,2014,24,0.483
348837,2015,1,0.511
348837,2016,1,0.465
348837,2017,1,0.486
348837,2018,1,0.906
348837,2019,1,0.987
348837,2020,1,0.51
348838,2006,1,0.864
348838,2007,61,0.873
348838,2008,24,0.933
348838,2009,1,0.997
348838,2010,1,0.959
348838,2011,4,0.982
348838,2012,1,0.998
348838,2013,4,0.998
348838,2014,1,0.996
348838,2015,4,0.998
348838,2016,4,0.997
348838,2017,61,0.998
348838,2018,24,0.998
348838,2019,1,0.996
348838,2020,61,0.996
348839,2006,61,0.501
348839,2007,4,0.49
348839,2008,5,0.429
348839,2009,1,0.617
348839,2010,1,0.433
348839,2011,1,0.978
348839,2012,1,0.979
348839,2013,1,0.718
348839,2014,4,0.642
348839,2015,4,0.766
348839,2016,4,0.905
348839,2017,1,0.977
348839,2018,1,0.977
348839,2019,1,0.973
348839,2020,4,0.905
348840,2006,550,0.395
348840,2007,1,0.644
348840,2008,1,0.678
348840,2009,1,0.598
348840,2010,1,0.66
348840,2011,5,0.462
348840,2012,24,0.39
348840,2013,1,0.517
348840,2014,1,0.654
348840,2015,1,0.618
348840,2016,1,0.661
348840,2017,1,0.488
348840,2018,1,0.661
348840,2019,1,0.862
348840,2020,1,0.873
348841,2006,520,0.731
348841,2007,520,0.861
348841,2008,520,0.85
348841,2009,520,0.839
348841,2010,520,0.891
348841,2011,520,0.906
348841,2012,520,0.964
348841,2013,520,0.848
348841,2014,520,0.906
348841,2015,520,0.829
348841,2016,520,0.791
348841,2017,520,0.807
348841,2018,520,0.816
348841,2019,520,0.856
348841,2020,520,0.863
348842,2006,520,0.72
348842,2007,520,0.829
348842,2008,520,0.8
348842,2009,520,0.922
348842,2010,520,0.809
348842,2011,520,0.78
348842,2012,520,0.795
348842,2013,520,0.836
348842,2014,520,0.881
348842,2015,520,0.834
348842,2016,520,0.834
348842,2017,520,0.834
348842,2018,520,0.834
348842,2019,520,0.832
348842,2020,520,0.832
348843,2006,520,0.977
348843,2007,520,0.623
348843,2008,520,0.871
348843,2009,520,0.782
348843,2010,520,0.559
348843,2011,520,0.985
348843,2012,520,0.985
348843,2013,520,0.869
348843,2014,520,0.987
348843,2015,520,0.985
348843,2016,520,0.985
348843,2017,520,0.985
348843,2018,520,0.985
348843,2019,520,0.985
348843,2020,520,0.985
348844,2006,520,0.715
348844,2007,4,0.699
348844,2008,61,0.749
348844,2009,4,0.748
348844,2010,4,0.723
348844,2011,4,0.827
348844,2012,61,0.549
348844,2013,4,0.81
348844,2014,61,0.777
348844,2015,24,0.524
348844,2016,1,0.837
348844,2017,61,0.861
348844,2018,24,0.883
348844,2019,1,0.855
348844,2020,1,0.94
348846,2006,61,0.59
348846,2007,520,0.642
348846,2008,1,0.973
348846,2009,61,0.735
348846,2010,1,0.763
348846,2011,1,0.78
348846,2012,1,0.796
348846,2013,4,0.779
348846,2014,61,0.705
348846,2015,24,0.864
348846,2016,1,0.975
348846,2017,61,0.878
348846,2018,24,0.914
348846,2019,1,0.877
348846,2020,61,0.724
348848,2006,520,0.868
348848,2007,520,0.916
348848,2008,520,0.932
348848,2009,520,0.925
348848,2010,520,0.898
348848,2011,520,0.902
348848,2012,520,0.927
348848,2013,520,0.921
348848,2014,520,0.932
348848,2015,520,0.913
348848,2016,520,0.922
348848,2017,520,0.92
348848,2018,520,0.913
348848,2019,520,0.923
348848,2020,520,0.921
348850,2006,520,0.335
348850,2007,520,0.534
348850,2008,510,0.646
348850,2009,510,0.749
348850,2010,510,0.569
348850,2011,510,0.78
348850,2012,510,0.6
348850,2013,510,0.685
348850,2014,61,0.464
348850,2015,24,0.625
348850,2016,4,0.775
348850,2017,510,0.489
348850,2018,61,0.347
348850,2019,61,0.474
348850,2020,24,0.57
348852,2006,61,0.915
348852,2007,1,0.944
348852,2008,4,0.979
348852,2009,1,0.975
348852,2010,1,0.977
348852,2011,1,0.932
348852,2012,4,0.974
348852,2013,1,0.972
348852,2014,61,0.964
348852,2015,1,0.98
348852,2016,61,0.977
348852,2017,1,0.977
348852,2018,1,0.969
348852,2019,61,0.952
348852,2020,24,0.971
348853,2006,1,0.908
348853,2007,61,0.901
348853,2008,24,0.956
348853,2009,1,0.936
348853,2010,61,0.93
348853,2011,24,0.971
348853,2012,1,0.973
348853,2013,61,0.931
348853,2014,24,0.955
348853,2015,1,0.975
348853,2016,61,0.976
348853,2017,24,0.974
348853,2018,1,0.974
348853,2019,61,0.954
348853,2020,24,0.968
348855,2006,1,0.421
348855,2007,520,0.633
348855,2008,1,0.907
348855,2009,24,0.588
348855,2010,1,0.854
348855,2011,1,0.899
348855,2012,1,0.695
348855,2013,24,0.845
348855,2014,1,0.827
348855,2015,24,0.896
348855,2016,1,0.882
348855,2017,1,0.87
348855,2018,1,0.901
348855,2019,1,0.841
348855,2020,24,0.907
348856,2006,1,0.763
348856,2007,1,0.939
348856,2008,1,0.991
348856,2009,1,0.979
348856,2010,1,0.981
348856,2011,1,0.989
348856,2012,1,0.966
348856,2013,1,0.986
348856,2014,1,0.95
348856,2015,1,0.963
348856,2016,1,0.978
348856,2017,1,0.983
348856,2018,28,0.67
348856,2019,1,0.987
348856,2020,1,0.984
348857,2006,4,0.632
348857,2007,61,0.454
348857,2008,24,0.715
348857,2009,4,0.924
348857,2010,61,0.936
348857,2011,24,0.982
348857,2012,1,0.977
348857,2013,61,0.954
348857,2014,24,0.981
348857,2015,4,0.981
348857,2016,61,0.971
348857,2017,24,0.98
348857,2018,4,0.973
348857,2019,61,0.978
348857,2020,24,0.981
348859,2006,24,0.915
348859,2007,24,0.864
348859,2008,61,0.51
348859,2009,24,0.525
348859,2010,24,0.513
348859,2011,24,0.881
348859,2012,1,0.474
348859,2013,61,0.497
348859,2014,24,0.974
348859,2015,24,0.975
348859,2016,24,0.969
348859,2017,24,0.976
348859,2018,1,0.955
348859,2019,1,0.869
348859,2020,61,0.87
348860,2006,24,0.362
348860,2007,1,0.769
348860,2008,61,0.844
348860,2009,24,0.961
348860,2010,1,0.83
348860,2011,61,0.459
348860,2012,24,0.957
348860,2013,1,0.935
348860,2014,61,0.486
348860,2015,24,0.952
348860,2016,1,0.935
348860,2017,1,0.932
348860,2018,1,0.903
348860,2019,1,0.941
348860,2020,1,0.922
348861,2006,24,0.506
348861,2007,520,0.601
348861,2008,61,0.575
348861,2009,24,0.811
348861,2010,1,0.512
348861,2011,24,0.503
348861,2012,24,0.641
348861,2013,1,0.724
348861,2014,520,0.333
348861,2015,24,0.618
348861,2016,1,0.644
348861,2017,4,0.33
348861,2018,1,0.436
348861,2019,61,0.348
348861,2020,520,0.312
348862,2006,1,0.718
348862,2007,1,0.766
348862,2008,1,0.824
348862,2009,1,0.855
348862,2010,1,0.863
348862,2011,24,0.518
348862,2012,1,0.91
348862,2013,61,0.681
348862,2014,24,0.913
348862,2015,1,0.9
348862,2016,1,0.926
348862,2017,61,0.871
348862,2018,24,0.926
348862,2019,1,0.862
348862,2020,61,0.871
348864,2006,61,0.687
348864,2007,24,0.78
348864,2008,1,0.82
348864,2009,61,0.832
348864,2010,24,0.775
348864,2011,1,0.856
348864,2012,61,0.78
348864,2013,24,0.751
